2022-12-06 13:45:19.007557,fca132110e2f1bff,airport,29,177
2022-12-06 13:45:19.007573,fca132110e2f1bff,shopping_mall,35,169
2022-12-06 13:45:19.007578,fca132110e2f1bff,metro,28,160
2022-12-06 13:45:19.007581,fca132110e2f1bff,airport,16,160
2022-12-06 13:45:19.007584,fca132110e2f1bff,public_square,33,164
2022-12-06 13:45:19.007587,fca132110e2f1bff,tram,25,160
2022-12-06 13:45:19.007590,fca132110e2f1bff,tram,15,175
2022-12-06 13:45:19.007593,fca132110e2f1bff,metro,25,180
2022-12-06 13:45:19.007596,fca132110e2f1bff,metro,20,180
2022-12-06 13:45:19.007599,fca132110e2f1bff,shopping_mall,24,160
2022-12-06 13:45:19.007602,fca132110e2f1bff,street_pedestrian,17,160
2022-12-06 13:45:19.007604,fca132110e2f1bff,metro_station,45,170
2022-12-06 13:45:19.007607,fca132110e2f1bff,street_pedestrian,28,160
2022-12-06 13:45:19.007610,fca132110e2f1bff,tram,31,171
2022-12-06 13:45:19.007613,fca132110e2f1bff,metro,19,180
2022-12-06 13:45:19.007616,fca132110e2f1bff,metro_station,37,180
2022-12-06 13:45:19.007619,fca132110e2f1bff,street_traffic,30,180
2022-12-06 13:45:19.007622,fca132110e2f1bff,shopping_mall,38,180
2022-12-06 13:45:19.007625,fca132110e2f1bff,park,25,167
2022-12-06 13:45:19.007627,fca132110e2f1bff,street_traffic,28,173
2022-12-06 13:45:19.007630,fca132110e2f1bff,street_pedestrian,21,160
2022-12-06 13:45:19.007633,fca132110e2f1bff,airport,15,172
2022-12-06 13:45:19.007636,fca132110e2f1bff,airport,27,171
2022-12-06 13:45:19.007639,fca132110e2f1bff,metro,20,160
2022-12-06 13:45:19.007641,fca132110e2f1bff,tram,25,164
2022-12-06 13:45:19.007644,fca132110e2f1bff,airport,44,177
2022-12-06 13:45:19.007647,fca132110e2f1bff,metro,22,160
2022-12-06 13:45:19.007650,fca132110e2f1bff,metro_station,27,180
2022-12-06 13:45:19.007653,fca132110e2f1bff,metro,30,167
2022-12-06 13:45:19.007655,fca132110e2f1bff,street_traffic,29,180
2022-12-06 13:45:19.007661,fca132110e2f1bff,street_traffic,24,167
2022-12-06 13:45:19.007664,fca132110e2f1bff,street_traffic,26,173
2022-12-06 13:45:19.007667,fca132110e2f1bff,metro_station,26,167
2022-12-06 13:45:19.007670,fca132110e2f1bff,park,25,165
2022-12-06 13:45:19.007673,fca132110e2f1bff,shopping_mall,25,171
2022-12-06 13:45:19.007676,fca132110e2f1bff,public_square,22,160
2022-12-06 13:45:19.007679,fca132110e2f1bff,public_square,26,180
2022-12-06 13:45:19.007682,fca132110e2f1bff,street_pedestrian,26,163
2022-12-06 13:45:19.007684,fca132110e2f1bff,street_pedestrian,24,160
2022-12-06 13:45:19.007687,fca132110e2f1bff,tram,40,177
2022-12-06 13:45:19.007690,fca132110e2f1bff,metro,27,174
2022-12-06 13:45:19.007693,fca132110e2f1bff,public_square,33,162
2022-12-06 13:45:19.007696,fca132110e2f1bff,street_traffic,40,160
2022-12-06 13:45:19.007699,fca132110e2f1bff,bus,27,172
2022-12-06 13:45:19.007701,fca132110e2f1bff,park,20,160
2022-12-06 13:45:19.007704,fca132110e2f1bff,street_pedestrian,27,160
2022-12-06 13:45:19.007707,fca132110e2f1bff,airport,18,167
2022-12-06 13:45:19.007710,fca132110e2f1bff,park,26,170
2022-12-06 13:45:19.007713,fca132110e2f1bff,airport,35,172
2022-12-06 13:45:19.007715,fca132110e2f1bff,tram,38,160
2022-12-06 13:45:19.007718,fca132110e2f1bff,airport,26,180
2022-12-06 13:45:19.007721,fca132110e2f1bff,park,15,180
2022-12-06 13:45:19.007724,fca132110e2f1bff,park,24,160
2022-12-06 13:45:19.007727,fca132110e2f1bff,shopping_mall,28,179
2022-12-06 13:45:19.007730,fca132110e2f1bff,metro_station,25,180
2022-12-06 13:45:19.007733,fca132110e2f1bff,tram,23,169
2022-12-06 13:45:19.007735,fca132110e2f1bff,shopping_mall,29,167
2022-12-06 13:45:19.007738,fca132110e2f1bff,tram,26,160
2022-12-06 13:45:19.007741,fca132110e2f1bff,bus,27,180
2022-12-06 13:45:19.007744,fca132110e2f1bff,public_square,35,169
2022-12-06 13:45:19.007747,fca132110e2f1bff,bus,23,169
2022-12-06 13:45:19.007749,fca132110e2f1bff,public_square,15,160
2022-12-06 13:45:19.007752,fca132110e2f1bff,metro_station,29,180
2022-12-06 13:45:19.007755,fca132110e2f1bff,street_traffic,15,169
2022-12-06 13:45:19.007759,fca132110e2f1bff,metro,38,160
2022-12-06 13:45:19.007763,fca132110e2f1bff,shopping_mall,26,171
2022-12-06 13:45:19.007766,fca132110e2f1bff,bus,25,163
2022-12-06 13:45:19.007768,fca132110e2f1bff,public_square,35,169
2022-12-06 13:45:19.007771,fca132110e2f1bff,airport,26,160
2022-12-06 13:45:19.007774,fca132110e2f1bff,metro,22,179
2022-12-06 13:45:19.007777,fca132110e2f1bff,park,22,160
2022-12-06 13:45:19.007780,fca132110e2f1bff,metro_station,18,171
2022-12-06 13:45:19.007782,fca132110e2f1bff,airport,38,166
2022-12-06 13:45:19.007785,fca132110e2f1bff,park,25,169
2022-12-06 13:45:19.007788,fca132110e2f1bff,shopping_mall,35,160
2022-12-06 13:45:19.007791,fca132110e2f1bff,public_square,26,179
2022-12-06 13:45:19.007793,fca132110e2f1bff,street_pedestrian,30,175
2022-12-06 13:45:19.007796,fca132110e2f1bff,street_pedestrian,17,160
2022-12-06 13:45:19.007799,fca132110e2f1bff,street_traffic,24,180
2022-12-06 13:45:19.007802,fca132110e2f1bff,airport,29,169
2022-12-06 13:45:19.007805,fca132110e2f1bff,metro_station,31,179
2022-12-06 13:45:19.007808,fca132110e2f1bff,shopping_mall,26,170
2022-12-06 13:45:19.007811,fca132110e2f1bff,metro_station,35,170
2022-12-06 13:45:19.007813,fca132110e2f1bff,shopping_mall,29,160
2022-12-06 13:45:19.007816,fca132110e2f1bff,bus,27,180
2022-12-06 13:45:19.007819,fca132110e2f1bff,street_traffic,28,175
2022-12-06 13:45:19.007822,fca132110e2f1bff,metro,22,171
2022-12-06 13:45:19.007824,fca132110e2f1bff,public_square,37,178
2022-12-06 13:45:19.007827,fca132110e2f1bff,airport,23,168
2022-12-06 13:45:19.007830,fca132110e2f1bff,shopping_mall,32,164
2022-12-06 13:45:19.007833,fca132110e2f1bff,bus,15,173
2022-12-06 13:45:19.007836,fca132110e2f1bff,park,36,168
2022-12-06 13:45:19.007839,fca132110e2f1bff,park,38,180
2022-12-06 13:45:19.007841,fca132110e2f1bff,metro,24,160
2022-12-06 13:45:19.007844,fca132110e2f1bff,public_square,24,180
2022-12-06 13:45:19.007847,fca132110e2f1bff,public_square,15,180
2022-12-06 13:45:19.007850,fca132110e2f1bff,metro_station,33,175
2022-12-06 13:45:19.007853,fca132110e2f1bff,airport,32,180
2022-12-06 13:45:19.007856,fca132110e2f1bff,shopping_mall,15,160
2022-12-06 13:45:19.007859,fca132110e2f1bff,metro_station,29,178
2022-12-06 13:45:19.007861,fca132110e2f1bff,street_traffic,24,180
2022-12-06 13:45:19.007864,fca132110e2f1bff,street_pedestrian,17,165
2022-12-06 13:45:19.007867,fca132110e2f1bff,street_pedestrian,26,180
2022-12-06 13:45:19.007870,fca132110e2f1bff,public_square,22,173
