2022-12-06 13:45:10.315276,fca132110e2f1bff,tram,52,152
2022-12-06 13:45:10.315296,fca132110e2f1bff,public_square,45,150
2022-12-06 13:45:10.315301,fca132110e2f1bff,metro,35,140
2022-12-06 13:45:10.315304,fca132110e2f1bff,metro,39,144
2022-12-06 13:45:10.315307,fca132110e2f1bff,public_square,49,148
2022-12-06 13:45:10.315310,fca132110e2f1bff,public_square,52,153
2022-12-06 13:45:10.315313,fca132110e2f1bff,metro,43,151
2022-12-06 13:45:10.315316,fca132110e2f1bff,airport,46,160
2022-12-06 13:45:10.315319,fca132110e2f1bff,shopping_mall,57,160
2022-12-06 13:45:10.315321,fca132110e2f1bff,metro_station,43,150
2022-12-06 13:45:10.315324,fca132110e2f1bff,public_square,47,160
2022-12-06 13:45:10.315327,fca132110e2f1bff,shopping_mall,35,140
2022-12-06 13:45:10.315330,fca132110e2f1bff,park,48,160
2022-12-06 13:45:10.315333,fca132110e2f1bff,metro,57,160
2022-12-06 13:45:10.315336,fca132110e2f1bff,tram,43,144
2022-12-06 13:45:10.315339,fca132110e2f1bff,metro_station,51,140
2022-12-06 13:45:10.315342,fca132110e2f1bff,street_traffic,53,148
2022-12-06 13:45:10.315345,fca132110e2f1bff,park,46,151
2022-12-06 13:45:10.315347,fca132110e2f1bff,airport,53,141
2022-12-06 13:45:10.315350,fca132110e2f1bff,metro,44,158
2022-12-06 13:45:10.315353,fca132110e2f1bff,public_square,42,154
2022-12-06 13:45:10.315356,fca132110e2f1bff,park,24,160
2022-12-06 13:45:10.315359,fca132110e2f1bff,park,50,160
2022-12-06 13:45:10.315362,fca132110e2f1bff,tram,70,158
2022-12-06 13:45:10.315365,fca132110e2f1bff,metro_station,39,145
2022-12-06 13:45:10.315368,fca132110e2f1bff,street_traffic,39,152
2022-12-06 13:45:10.315371,fca132110e2f1bff,metro_station,38,140
2022-12-06 13:45:10.315374,fca132110e2f1bff,public_square,40,140
2022-12-06 13:45:10.315377,fca132110e2f1bff,metro,54,158
2022-12-06 13:45:10.315379,fca132110e2f1bff,tram,44,148
2022-12-06 13:45:10.315382,fca132110e2f1bff,public_square,39,160
2022-12-06 13:45:10.315385,fca132110e2f1bff,airport,40,152
2022-12-06 13:45:10.315388,fca132110e2f1bff,metro,28,140
2022-12-06 13:45:10.315394,fca132110e2f1bff,tram,75,153
2022-12-06 13:45:10.315397,fca132110e2f1bff,street_pedestrian,51,143
2022-12-06 13:45:10.315400,fca132110e2f1bff,public_square,55,145
2022-12-06 13:45:10.315403,fca132110e2f1bff,bus,54,160
2022-12-06 13:45:10.315406,fca132110e2f1bff,shopping_mall,51,142
2022-12-06 13:45:10.315409,fca132110e2f1bff,shopping_mall,51,140
2022-12-06 13:45:10.315412,fca132110e2f1bff,park,47,160
2022-12-06 13:45:10.315415,fca132110e2f1bff,metro,44,152
2022-12-06 13:45:10.315417,fca132110e2f1bff,metro,42,148
2022-12-06 13:45:10.315420,fca132110e2f1bff,street_pedestrian,50,152
